cod_aeropuerto,cod_pais,nombre_aeropuerto,ciudad_aeropuerto,pais_aeropuerto,cod_iata_faa,cod_icao,latitud,longitud,altitud,zona_horaria,dst,zona_horaria_tz
5669,ESH,Smara Airport,Smara,Western Sahara,SMW,GMMA,26.7318,-11.6847,350.0,0.0,N,Africa/El_Aaiun
5668,GRL,Iginniarfik Heliport,Iginniarfik,Greenland,QFI,Z999,68.7,-52.9667,0.0,-3.0,E,America/Godthab
5667,GRL,Akunnaaq Heliport,Akunnaaq,Greenland,QCU,Z999,68.75,-52.3333,0.0,-3.0,E,America/Godthab
5666,GRL,Groennedal Heliport,Groennedal,Greenland,JGR,Z999,61.2333,-48.1,0.0,-3.0,E,America/Godthab
5665,GNB,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB,GGOV,11.89485,-15.653681,129.0,0.0,N,Africa/Bissau
5664,SLE,Kenema Airport,Kenema,Sierra Leone,KEN,GFKE,7.89129,-11.1766,485.0,0.0,N,Africa/Freetown
5663,SLE,Bo Airport,Bo,Sierra Leone,KBS,GFBO,7.9444,-11.761,328.0,0.0,N,Africa/Freetown
5662,SLE,Sherbro International Airport,Bonthe,Sierra Leone,BTE,GFBN,7.53242,-12.5189,14.0,0.0,N,Africa/Freetown
5661,ESP,Ceuta Heliport,Ceuta,Spain,JCU,GECT,35.8969,-5.29908,0.0,1.0,E,Europe/Madrid
5660,GRD,Lauriston Airport,Carriacou Island,Grenada,CRU,Z999,12.4761,-61.4728,0.0,-4.0,U,America/Grenada
5659,ESP,La Gomera Airport,La Gomera,Spain,GMZ,GCGM,28.0296,-17.2146,718.0,0.0,E,Atlantic/Canary
5658,GBR,Papa Stour Airport,Papa Stour,United Kingdom,PSV,Z999,60.3217,-1.6930599999999998,0.0,0.0,E,Europe/London
5657,GBR,Outer Skerries Airport,Outer Skerries,United Kingdom,OUK,Z999,60.417,-0.75,0.0,0.0,E,Europe/London
5656,GBR,Foula Airport,Foula,United Kingdom,FOA,Z999,60.121,-2.052,0.0,0.0,E,Europe/London
5655,GAB,Gamba,Gamba,Gabon,GAX,Z999,-2.7101599999999997,9.96062,73.0,1.0,N,Africa/Libreville
5654,COD,Ilebo Airport,Ilebo,Congo (Kinshasa),PFR,FZVS,-4.333,20.583000000000002,1450.0,2.0,N,Africa/Lubumbashi
5653,COD,Lodja Airport,Lodja,Congo (Kinshasa),LJA,FZVA,-3.417,23.45,1647.0,2.0,N,Africa/Lubumbashi
5652,COD,Tshikapa Airport,Tshikapa,Congo (Kinshasa),TSH,FZUK,-6.4383300000000006,20.7947,1595.0,2.0,N,Africa/Lubumbashi
5651,COD,Basankusu Airport,Basankusu,Congo (Kinshasa),BSU,FZEN,1.22472,19.7889,1217.0,1.0,N,Africa/Kinshasa
5650,COD,Basango Mboliasa Airport,Kiri,Congo (Kinshasa),KRZ,FZBT,-1.435,19.024,1013.0,1.0,N,Africa/Kinshasa
5649,COD,Nioki Airport,Nioki,Congo (Kinshasa),NIO,FZBI,-2.7175,17.6847,1043.0,1.0,N,Africa/Kinshasa
5648,COD,Inongo Airport,Inongo,Congo (Kinshasa),INO,FZBA,-1.9472200000000002,18.2858,1040.0,1.0,N,Africa/Kinshasa
5647,COD,Tshimpi Airport,Matadi,Congo (Kinshasa),MAT,FZAM,-5.7996099999999995,13.4404,1115.0,1.0,N,Africa/Kinshasa
5646,COD,Boma Airport,Boma,Congo (Kinshasa),BOA,FZAJ,-5.854,13.064,26.0,1.0,N,Africa/Kinshasa
5645,NAM,Eros Airport,Windhoek,Namibia,ERS,FYWE,-22.6122,17.0804,5575.0,1.0,S,Africa/Windhoek
5644,NAM,Swakopmund Airport,Swakopmund,Namibia,SWP,FYSM,-22.6619,14.5681,207.0,1.0,S,Africa/Windhoek
5643,NAM,Oranjemund Airport,Oranjemund,Namibia,OMD,FYOG,-28.5847,16.4467,14.0,1.0,S,Africa/Windhoek
5642,NAM,Ondangwa Airport,Ondangwa,Namibia,OND,FYOA,-17.8782,15.9526,3599.0,1.0,S,Africa/Windhoek
5641,NAM,Luderitz Airport,Luderitz,Namibia,LUD,FYLZ,-26.6874,15.2429,457.0,1.0,S,Africa/Windhoek
5640,MWI,Club Makokola Airport,Club Makokola,Malawi,CMK,FWCM,-14.3069,35.1325,1587.0,2.0,U,Africa/Blantyre
5639,TCD,Sarh Airport,Sarh,Chad,SRH,FTTA,9.14444,18.3744,1198.0,1.0,N,Africa/Ndjamena
5638,FRA,Croisette Heliport,Cannes,France,JCA,Z999,43.536,7.0373600000000005,0.0,1.0,E,Europe/Paris
5637,MOZ,Chimoio Airport,Chimoio,Mozambique,VPY,FQCH,-19.151267,33.428958,2287.0,2.0,U,Africa/Maputo
5636,GAB,Tchibanga Airport,Tchibanga,Gabon,TCH,FOOT,-2.85,11.017000000000001,269.0,1.0,N,Africa/Libreville
5635,GAB,Mouilla Ville Airport,Mouila,Gabon,MJL,FOGM,-1.8451400000000002,11.0567,295.0,1.0,N,Africa/Libreville
5634,GAB,Koulamoutou Airport,Koulamoutou,Gabon,KOU,FOGK,-1.18461,12.4413,1070.0,1.0,N,Africa/Libreville
5633,AGO,Namibe Airport,Mocamedes,Angola,MSZ,FNMO,-15.261222,12.146756,210.0,1.0,N,Africa/Luanda
5632,AGO,Ondjiva Pereira Airport,Ondjiva,Angola,VPE,FNGI,-17.043464,15.683822,3566.0,1.0,N,Africa/Luanda
5631,AGO,Dundo Airport,Dundo,Angola,DUE,FNDU,-7.4008899999999995,20.8185,2451.0,1.0,N,Africa/Luanda
5630,AGO,Catumbela Airport,Catumbela,Angola,CBT,FNCT,-12.4792,13.4869,0.0,1.0,N,Africa/Luanda
5629,MDG,Manja Airport,Manja,Madagascar,MJA,FMSJ,-21.416999999999998,44.317,787.0,3.0,U,Indian/Antananarivo
5628,MDG,Mandritsara Airport,Mandritsara,Madagascar,WMA,FMNX,-15.817,48.833,1007.0,3.0,U,Indian/Antananarivo
5627,MDG,Tsaratanana Airport,Tsaratanana,Madagascar,TTS,FMNT,-16.75,47.617,1073.0,3.0,U,Indian/Antananarivo
5626,MDG,Mampikony Airport,Mampikony,Madagascar,WMP,FMNP,-16.049,47.622,0.0,3.0,U,Indian/Antananarivo
5625,MDG,Soalala Airport,Soalala,Madagascar,DWB,FMNO,-16.083,45.367,141.0,3.0,U,Indian/Antananarivo
5624,MDG,Ambanja Airport,Ambanja,Madagascar,IVA,FMNJ,-13.65,48.467,36.0,3.0,U,Indian/Antananarivo
5623,MDG,Port Bergé Airport,Port Bergé,Madagascar,WPB,FMNG,-15.583,47.617,213.0,3.0,U,Indian/Antananarivo
5622,MDG,Ambatondrazaka Airport,Ambatondrazaka,Madagascar,WAM,FMMZ,-17.8,48.433,2513.0,3.0,U,Indian/Antananarivo
5621,MDG,Tsiroanomandidy Airport,Tsiroanomandidy,Madagascar,WTS,FMMX,-18.75,46.05,2776.0,3.0,U,Indian/Antananarivo
5620,MDG,Tambohorano Airport,Tambohorano,Madagascar,WTA,FMMU,-17.4761,43.9728,23.0,3.0,U,Indian/Antananarivo
5619,MDG,Morafenobe Airport,Morafenobe,Madagascar,TVA,FMMR,-17.85,44.917,748.0,3.0,U,Indian/Antananarivo
5618,MDG,Maintirano Airport,Maintirano,Madagascar,MXT,FMMO,-18.05,44.033,95.0,3.0,U,Indian/Antananarivo
5617,MDG,Belo sur Tsiribihina Airport,Belo sur Tsiribihina,Madagascar,BMD,FMML,-19.6867,44.5419,154.0,3.0,U,Indian/Antananarivo
5616,MDG,Ankavandra Airport,Ankavandra,Madagascar,JVA,FMMK,-18.8,45.283,427.0,3.0,U,Indian/Antananarivo
5615,MDG,Antsalova Airport,Antsalova,Madagascar,WAQ,FMMG,-18.7,44.617,551.0,3.0,U,Indian/Antananarivo
5614,COM,Iconi Airport,Moroni,Comoros,YVA,FMCN,-11.7108,43.2439,33.0,3.0,U,Indian/Comoro
5613,ZMB,Solwesi Airport,Solwesi,Zambia,SLI,FLSW,-12.1737,26.3651,4551.0,2.0,U,Africa/Lusaka
5612,ZMB,Chipata Airport,Chipata,Zambia,CIP,FLCP,-13.5583,32.5872,3360.0,2.0,U,Africa/Lusaka
5611,COG,Loubomo Airport,Loubomo,Congo (Brazzaville),DIS,FCPL,-4.2,12.7,1079.0,1.0,N,Africa/Brazzaville
5610,BWA,Limpopo Valley Airport,Tuli Lodge,Botswana,TLD,FBTL,-22.1892,29.1269,1772.0,2.0,U,Africa/Gaborone
5609,BWA,Shakawe Airport,Shakawe,Botswana,SWX,FBSW,-18.3739,21.8326,3379.0,2.0,U,Africa/Gaborone
5608,BWA,Orapa Airport,Orapa,Botswana,ORP,FBOR,-21.2667,25.3167,3100.0,2.0,U,Africa/Gaborone
5607,BWA,Ghanzi Airport,Ghanzi,Botswana,GNZ,FBGZ,-21.6925,21.6581,3730.0,2.0,U,Africa/Gaborone
5606,ZAF,Mmabatho International Airport,Mafeking,South Africa,MBD,FAMM,-25.798444,25.548028,4181.0,2.0,U,Africa/Johannesburg
5605,ZAF,Malamala Airport,Malamala,South Africa,AAM,FAMD,-24.818111,31.544584000000004,1124.0,2.0,U,Africa/Johannesburg
5604,ZAF,Kruger Mpumalanga International Airport,Mpumalanga,South Africa,MQP,FAKN,-25.3832,31.1056,2829.0,2.0,U,Africa/Johannesburg
5603,ZAF,Rand Airport,Johannesburg,South Africa,QRA,FAGM,-26.242506,28.151169,5483.0,2.0,U,Africa/Johannesburg
5602,LVA,Ventspils International Airport,Ventspils,Latvia,VTS,EVVA,57.357778,21.544167,19.0,2.0,E,Europe/Riga
5601,ETH,Shire Inda Selassie Airport,Shire Indasilase,Ethiopia,SHC,Z999,14.0781,38.2725,6207.0,3.0,U,Africa/Addis_Ababa
5600,ETH,Shilavo Airport,Shilavo,Ethiopia,HIL,Z999,6.08333,44.7667,1296.0,3.0,U,Africa/Addis_Ababa
5599,SWE,Hemavan Airport,Hemavan,Sweden,HMV,ESUT,65.806111,15.082778,1503.0,1.0,E,Europe/Stockholm
5598,SWE,Storuman Airport,Mohed,Sweden,SQO,ESUD,64.960894,17.696583,915.0,1.0,E,Europe/Stockholm
5597,SWE,Ängelholm-Helsingborg Airport,Ängelholm,Sweden,AGH,ESTA,56.2961,12.8471,68.0,1.0,E,Europe/Stockholm
5596,SWE,Torsby Airport,Torsby,Sweden,TYF,ESST,60.157621999999996,12.991269,393.0,1.0,E,Europe/Stockholm
5595,SWE,Karlstad Airport,Karlstad,Sweden,KSD,ESOK,59.4447,13.3374,352.0,1.0,E,Europe/Stockholm
5594,SWE,Hagfors Airport,Hagfors,Sweden,HFS,ESOH,60.020064,13.578907999999998,474.0,1.0,E,Europe/Stockholm
5593,SWE,Östersund Airport,Östersund,Sweden,OSD,ESNZ,63.1944,14.5003,1233.0,1.0,E,Europe/Stockholm
5592,POL,Lódz Wladyslaw Reymont Airport,Lodz,Poland,LCJ,EPLL,51.721880999999996,19.398132999999998,604.0,1.0,E,Europe/Warsaw
5591,POL,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG,EPBY,53.0968,17.9777,235.0,1.0,E,Europe/Warsaw
5590,NOR,Værøy Heliport,Værøy,Norway,VRY,ENVR,67.6667,12.6833,36.0,1.0,E,Europe/Oslo
5589,NOR,Svartnes Airport,Vardø,Norway,VAW,ENSS,70.35539200000001,31.044889,42.0,1.0,E,Europe/Oslo
5588,NOR,Sorkjosen Airport,Sorkjosen,Norway,SOJ,ENSR,69.7868,20.9594,16.0,1.0,E,Europe/Oslo
5587,NOR,Svolvær Helle Airport,Svolvær,Norway,SVJ,ENSH,68.2433,14.6692,27.0,1.0,E,Europe/Oslo
5586,NOR,Sogndal Airport,Sogndal,Norway,SOG,ENSG,61.1561,7.13778,0.0,1.0,E,Europe/Oslo
5585,NOR,Anda Airport,Sandane,Norway,SDN,ENSD,61.83,6.10583,196.0,1.0,E,Europe/Oslo
5584,NOR,Røst Airport,Røst,Norway,RET,ENRS,67.5278,12.1033,7.0,1.0,E,Europe/Oslo
5583,NOR,Ryum Airport,Rørvik,Norway,RVK,ENRM,64.8383,11.1461,14.0,1.0,E,Europe/Oslo
5582,NOR,Røssvoll Airport,Mo i Rana,Norway,MQN,ENRA,66.3639,14.3014,229.0,1.0,E,Europe/Oslo
5581,NOR,Namsos Høknesøra Airport,Namsos,Norway,OSY,ENNM,64.4722,11.5786,7.0,1.0,E,Europe/Oslo
5580,NOR,Leknes Airport,Leknes,Norway,LKN,ENLK,68.1525,13.6094,78.0,1.0,E,Europe/Oslo
5579,DNK,Sindal Airport,Sindal,Denmark,CNL,EKSN,57.503525,10.229372,92.0,1.0,N,Europe/Copenhagen
5578,IRL,Weston Airport,Leixlip,Ireland,Z99,EIWT,53.351333,-6.4875,150.0,0.0,E,Europe/Dublin
5577,IRL,Donegal Airport,Dongloe,Ireland,CFN,EIDL,55.044192,-8.341000000000001,30.0,0.0,E,Europe/Dublin
6816,CHE,Raron Airport,Raron,Switzerland,Z99,LSTA,46.3036,7.82333,2029.0,1.0,E,Europe/Zurich
5575,GBR,Barra Airport,Barra,United Kingdom,BRR,EGPR,57.0228,-7.443060000000001,5.0,0.0,E,Europe/London
5574,GBR,Anglesey Airport,Angelsey,United Kingdom,HLY,EGOV,53.248096999999994,-4.535339,37.0,0.0,E,Europe/London
5573,GBR,Penzance Heliport,Penzance,United Kingdom,PZE,EGHK,50.1281,-5.51845,14.0,0.0,E,Europe/London
5572,GBR,Land's End / St. Just Airport,Land's End,United Kingdom,LEQ,EGHC,50.1028,-5.67056,401.0,0.0,E,Europe/London
5571,GBR,Westray Airport,Westray,United Kingdom,WRY,EGEW,59.3503,-2.95,29.0,0.0,E,Europe/London
5570,GBR,Lerwick / Tingwall Airport,Lerwick,United Kingdom,LWK,EGET,60.1922,-1.24361,43.0,0.0,E,Europe/London
5569,GBR,Sanday Airport,Sanday,United Kingdom,NDY,EGES,59.2503,-2.57667,68.0,0.0,E,Europe/London
5568,GBR,Stronsay Airport,Stronsay,United Kingdom,SOY,EGER,59.1553,-2.6413900000000003,39.0,0.0,E,Europe/London
5567,GBR,Papa Westray Airport,Papa Westray,United Kingdom,PPW,EGEP,59.3517,-2.90028,91.0,0.0,E,Europe/London
5566,GBR,North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,EGEN,59.3675,-2.43444,40.0,0.0,E,Europe/London
5565,GBR,Fair Isle Airport,Fair Isle,United Kingdom,FIE,EGEF,59.5358,-1.62806,223.0,0.0,E,Europe/London
5564,GBR,Eday Airport,Eday,United Kingdom,EOI,EGED,59.1906,-2.77222,10.0,0.0,E,Europe/London
5563,GBR,Campbeltown Airport,Campbeltown,United Kingdom,CAL,EGEC,55.4372,-5.68639,42.0,0.0,E,Europe/London
5562,GBR,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,DSA,EGCN,53.474722,-1.0044440000000001,55.0,0.0,E,Europe/London
5561,GBR,Nottingham Airport,Nottingham,United Kingdom,NQT,EGBN,52.92,-1.079167,138.0,0.0,E,Europe/London
5560,FIN,Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,SJY,EFSI,62.6921,22.8323,302.0,2.0,E,Europe/Helsinki
5559,DEU,Helgoland-Düne Airport,Helgoland,Germany,HGL,EDXH,54.1853,7.915830000000001,7.0,1.0,E,Z999
5558,DEU,Heide-Büsum Airport,Büsum,Germany,HEI,EDXB,54.1533,8.90167,7.0,1.0,E,Europe/Berlin
5557,DEU,Heringsdorf Airport,Heringsdorf,Germany,HDF,EDAH,53.87870600000001,14.152347,93.0,1.0,E,Europe/Berlin
5556,GHA,Kumasi Airport,Kumasi,Ghana,KMS,DGSI,6.7145600000000005,-1.5908200000000001,942.0,0.0,N,Africa/Accra
5555,DZA,Guemar Airport,Guemar,Algeria,ELU,DAUO,33.5114,6.776789999999999,203.0,1.0,N,Africa/Algiers
5554,DZA,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,BMW,DATM,21.375,0.923889,1303.0,1.0,N,Africa/Algiers
5553,DZA,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,DAOR,31.6457,-2.26986,2661.0,1.0,N,Africa/Algiers
5552,DZA,Batna Airport,Batna,Algeria,BLJ,DABT,35.752106,6.308589,2697.0,1.0,N,Africa/Algiers
5551,CAN,Wollaston Lake Airport,Wollaston Lake,Canada,ZWL,CZWL,58.1069,-103.17200000000001,1360.0,-6.0,N,America/Regina
5550,CAN,Churchill Falls Airport,Churchill Falls,Canada,ZUM,CZUM,53.5619,-64.1064,1442.0,-4.0,A,America/Halifax
5549,CAN,Shamattawa Airport,Shamattawa,Canada,ZTM,CZTM,55.8656,-92.0814,289.0,-6.0,A,America/Winnipeg
5548,CAN,Sandy Lake Airport,Sandy Lake,Canada,ZSJ,CZSJ,53.0642,-93.3444,951.0,-6.0,A,America/Winnipeg
5547,CAN,Round Lake (Weagamow Lake) Airport,Round Lake,Canada,ZRJ,CZRJ,52.9436,-91.3128,974.0,-6.0,A,America/Winnipeg
5546,CAN,Sachigo Lake Airport,Sachigo Lake,Canada,ZPB,CZPB,53.8911,-92.1964,876.0,-6.0,A,America/Winnipeg
5545,CAN,Masset Airport,Masset,Canada,ZMT,CZMT,54.0275,-132.125,25.0,-8.0,A,America/Vancouver
5544,CAN,Muskrat Dam Airport,Muskrat Dam,Canada,MSA,CZMD,53.4414,-91.7628,911.0,-6.0,A,America/Winnipeg
5543,CAN,Kashechewan Airport,Kashechewan,Canada,ZKE,CZKE,52.2825,-81.6778,35.0,-5.0,A,America/Toronto
5542,CAN,Swan River Airport,Swan River,Canada,ZJN,CZJN,52.1206,-101.236,1100.0,-6.0,A,America/Winnipeg
5541,CAN,Gods River Airport,Gods River,Canada,ZGI,CZGI,54.8397,-94.0786,627.0,-6.0,A,America/Winnipeg
5540,CAN,Fond-Du-Lac Airport,Fond-Du-Lac,Canada,ZFD,CZFD,59.3344,-107.182,814.0,-6.0,N,America/Regina
5539,CAN,Eastmain River Airport,Eastmain River,Canada,ZEM,CZEM,52.2264,-78.5225,24.0,-5.0,A,America/Toronto
5538,CAN,Bathurst Airport,Bathurst,Canada,ZBF,CZBF,47.6297,-65.7389,193.0,-4.0,A,America/Halifax
5537,CAN,Ilford Airport,Ilford,Canada,ILF,CZBD,56.0614,-95.6139,642.0,-6.0,A,America/Winnipeg
5536,CAN,York Landing Airport,York Landing,Canada,ZAC,CZAC,56.0894,-96.0892,621.0,-6.0,A,America/Winnipeg
5535,CAN,Salluit Airport,Salluit,Canada,YZG,CYZG,62.1794,-75.6672,743.0,-5.0,A,America/Toronto
5534,CAN,Whale Cove Airport,Whale Cove,Canada,YXN,CYXN,62.24,-92.5981,40.0,-6.0,A,America/Winnipeg
5533,CAN,Webequie Airport,Webequie,Canada,YWP,CYWP,52.9597,-87.3689,685.0,-5.0,A,America/Toronto
5532,CAN,Deer Lake Airport,Deer Lake,Canada,YVZ,CYVZ,52.6558,-94.0614,1092.0,-6.0,A,America/Winnipeg
5531,CAN,Big Trout Lake Airport,Big Trout Lake,Canada,YTL,CYTL,53.8178,-89.8969,729.0,-6.0,A,America/Winnipeg
5530,CAN,St. Theresa Point Airport,St. Theresa Point,Canada,YST,CYST,53.8456,-94.8519,773.0,-6.0,A,America/Winnipeg
5529,CAN,Sanikiluaq Airport,Sanikiluaq,Canada,YSK,CYSK,56.5378,-79.2467,104.0,-5.0,A,Z999
5528,CAN,Stony Rapids Airport,Stony Rapids,Canada,YSF,CYSF,59.2503,-105.84100000000001,805.0,-6.0,N,America/Regina
5527,CAN,Red Lake Airport,Red Lake,Canada,YRL,CYRL,51.0669,-93.7931,1265.0,-6.0,A,America/Winnipeg
5526,CAN,Rae Lakes Airport,Gamètì,Canada,YRA,CYRA,64.1161,-117.31,723.0,-7.0,A,America/Edmonton
5525,CAN,Nakina Airport,Nakina,Canada,YQN,CYQN,50.182777,-86.696388,1057.0,-5.0,A,America/Toronto
5524,CAN,The Pas Airport,The Pas,Canada,YQD,CYQD,53.9714,-101.09100000000001,887.0,-6.0,A,America/Winnipeg
5523,CAN,Powell River Airport,Powell River,Canada,YPW,CYPW,49.8342,-124.5,425.0,-8.0,A,America/Vancouver
5522,CAN,Peawanuck Airport,Peawanuck,Canada,YPO,CYPO,54.9881,-85.4433,173.0,-5.0,A,America/Toronto
5521,CAN,Pikangikum Airport,Pikangikum,Canada,YPM,CYPM,51.8197,-93.9733,1114.0,-6.0,A,America/Winnipeg
5520,CAN,Inukjuak Airport,Inukjuak,Canada,YPH,CYPH,58.4719,-78.0769,83.0,-5.0,A,America/Toronto
5519,CAN,Oxford House Airport,Oxford House,Canada,YOH,CYOH,54.9333,-95.2789,663.0,-6.0,A,America/Winnipeg
5518,CAN,Points North Landing Airport,Points North Landing,Canada,YNL,CYNL,58.2767,-104.08200000000001,1605.0,-6.0,N,America/Regina
5517,CAN,Norway House Airport,Norway House,Canada,YNE,CYNE,53.9583,-97.8442,734.0,-6.0,A,America/Winnipeg
5516,CAN,Wemindji Airport,Wemindji,Canada,YNC,CYNC,53.0106,-78.8311,66.0,-5.0,A,America/Toronto
5515,CAN,Umiujaq Airport,Umiujaq,Canada,YUD,CYMU,56.5361,-76.5183,250.0,-5.0,A,America/Toronto
5514,CAN,Chapais Airport,Chibougamau,Canada,YMT,CYMT,49.7719,-74.5281,1270.0,-5.0,A,America/Toronto
5513,CAN,Mary's Harbour Airport,Mary's Harbour,Canada,YMH,CYMH,52.3028,-55.8472,38.0,-35.0,A,America/St_Johns
5512,CAN,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR,CYLU,58.7114,-65.9928,215.0,-5.0,A,America/Toronto
5511,CAN,Lutselk'e Airport,Lutselk'e,Canada,YSG,CYLK,62.4183,-110.682,596.0,-7.0,A,America/Edmonton
5510,CAN,Lansdowne House Airport,Lansdowne House,Canada,YLH,CYLH,52.1956,-87.9342,834.0,-5.0,A,America/Toronto
5509,CAN,Kimmirut Airport,Kimmirut,Canada,YLC,CYLC,62.85,-69.8833,175.0,-5.0,A,America/Toronto
5508,CAN,Aupaluk Airport,Aupaluk,Canada,YPJ,CYLA,59.2967,-69.5997,119.0,-5.0,A,America/Toronto
5507,CAN,Waskaganish Airport,Waskaganish,Canada,YKQ,CYKQ,51.4733,-78.7583,80.0,-5.0,A,America/Toronto
5506,CAN,Akulivik Airport,Akulivik,Canada,AKV,CYKO,60.8186,-78.1486,75.0,-5.0,A,America/Toronto
5505,CAN,Island Lake Airport,Island Lake,Canada,YIV,CYIV,53.8572,-94.6536,770.0,-6.0,A,America/Winnipeg
5504,CAN,Ivujivik Airport,Ivujivik,Canada,YIK,CYIK,62.4173,-77.9253,126.0,-5.0,A,America/Toronto
5503,CAN,Chevery Airport,Chevery,Canada,YHR,CYHR,50.4689,-59.6367,39.0,-4.0,A,America/Blanc-Sablon
5502,CAN,Hopedale Airport,Hopedale,Canada,YHO,CYHO,55.4483,-60.2286,39.0,-4.0,A,America/Halifax
5501,CAN,Nemiscau Airport,Nemiscau,Canada,YNS,CYHH,51.6911,-76.1356,802.0,-5.0,A,America/Toronto
5500,CAN,Vancouver Harbour Water Airport,Vancouver,Canada,YHC,CYHC,49.2944,-123.111,0.0,-8.0,A,America/Vancouver
5499,CAN,Quaqtaq Airport,Quaqtaq,Canada,YQC,CYHA,61.0464,-69.6178,103.0,-5.0,A,America/Toronto
5498,CAN,Grise Fiord Airport,Grise Fiord,Canada,YGZ,CYGZ,76.4261,-82.9092,146.0,-5.0,A,America/Toronto
5497,CAN,Gillam Airport,Gillam,Canada,YGX,CYGX,56.3575,-94.7106,476.0,-6.0,A,America/Winnipeg
5496,CAN,Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW,CYGW,55.2819,-77.7653,34.0,-5.0,A,America/Toronto
5495,CAN,Igloolik Airport,Igloolik,Canada,YGT,CYGT,69.3647,-81.8161,174.0,-5.0,A,America/Toronto
5494,CAN,Gods Lake Narrows Airport,Gods Lake Narrows,Canada,YGO,CYGO,54.5589,-94.4914,617.0,-6.0,A,America/Winnipeg
5493,CAN,Texada Gillies Bay Airport,Texada,Canada,YGB,CYGB,49.6942,-124.51799999999999,326.0,-8.0,A,America/Vancouver
5492,CAN,Makkovik Airport,Makkovik,Canada,YMN,CYFT,55.0769,-59.1864,234.0,-4.0,A,America/Halifax
5491,CAN,Fort Hope Airport,Fort Hope,Canada,YFH,CYFH,51.5619,-87.9078,899.0,-5.0,A,America/Toronto
5490,CAN,Fort Albany Airport,Fort Albany,Canada,YFA,CYFA,52.2014,-81.6969,48.0,-5.0,A,America/Toronto
5489,CAN,Fort Severn Airport,Fort Severn,Canada,YER,CYER,56.0189,-87.6761,48.0,-5.0,A,America/Toronto
5488,CAN,Nain Airport,Nain,Canada,YDP,CYDP,56.5492,-61.6803,22.0,-4.0,A,America/Halifax
5487,CAN,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,CYCS,63.3469,-90.7311,32.0,-6.0,A,America/Winnipeg
5486,CAN,Cartwright Airport,Cartwright,Canada,YRF,CYCA,53.6828,-57.0419,40.0,-4.0,A,America/Halifax
5485,CAN,Lourdes De Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,YBX,CYBX,51.4436,-57.1853,121.0,-4.0,A,America/Blanc-Sablon
5484,CAN,Uranium City Airport,Uranium City,Canada,YBE,CYBE,59.5614,-108.48100000000001,1044.0,-6.0,N,America/Regina
5483,CAN,Lac Du Bonnet Airport,Lac Du Bonnet,Canada,Z99,CYAX,50.2944,-96.01,850.0,-6.0,A,America/Winnipeg
5482,CAN,Attawapiskat Airport,Attawapiskat,Canada,YAT,CYAT,52.9275,-82.4319,31.0,-5.0,A,America/Toronto
5481,CAN,Kangirsuk Airport,Kangirsuk,Canada,YKG,CYAS,60.0272,-69.9992,403.0,-5.0,A,America/Toronto
5480,CAN,Kasabonika Airport,Kasabonika,Canada,XKS,CYAQ,53.5247,-88.6428,672.0,-5.0,A,America/Toronto
5479,CAN,Fort Frances Municipal Airport,Fort Frances,Canada,YAG,CYAG,48.6542,-93.4397,1125.0,-6.0,A,America/Winnipeg
5478,CAN,Cat Lake Airport,Cat Lake,Canada,YAC,CYAC,51.7272,-91.8244,1344.0,-6.0,A,America/Winnipeg
5477,COL,Tarapacá Airport,Tarapacá,Colombia,TCD,Z999,-2.867,-69.733,0.0,-5.0,U,America/Bogota
5476,COL,Apartadó Airport,Apartadó,Colombia,APO,Z999,7.0329999999999995,-77.2,0.0,-5.0,U,America/Bogota
5475,CHN,Nantong Airport,Nantong,China,NTG,Z999,32.0708,120.976,0.0,8.0,U,Asia/Chongqing
5474,CAN,La Tabatière Airport,La Tabatière,Canada,ZLT,CTU5,50.8308,-58.9756,102.0,-4.0,A,America/Blanc-Sablon
5473,CAN,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,ZTB,CTB6,50.6744,-59.3836,107.0,-4.0,A,America/Blanc-Sablon
5472,CAN,Chisasibi Airport,Chisasibi,Canada,YKU,CSU2,53.8056,-78.9169,43.0,-5.0,A,America/Toronto
5471,CAN,Poplar Hill Airport,Poplar Hill,Canada,YHP,CPV7,52.1133,-94.2556,1095.0,-6.0,A,America/Winnipeg
5470,CAN,Ogoki Post Airport,Ogoki Post,Canada,YOG,CNT3,51.6586,-85.9017,594.0,-5.0,A,America/Toronto
5469,CAN,Kingfisher Lake Airport,Kingfisher Lake,Canada,KIF,CNM5,53.0125,-89.8553,866.0,-5.0,A,America/Toronto
5468,CAN,Bearskin Lake Airport,Bearskin Lake,Canada,XBE,CNE3,53.9656,-91.0272,800.0,-6.0,A,America/Winnipeg
